,Open,High,Low,Close,Volume,bid_volume,ask_volume
2025-02-20 01:50:00,9910.568127235278,9951.622085995423,9848.861029998709,9905.449537158918,48846.12679656896,33549.219142098955,15296.907654470007
2025-02-20 01:55:00,9914.90539841335,9949.413130403234,9860.303748864995,9840.93592798672,116306.73876857093,41916.95497473945,74389.78379383148
2025-02-20 02:00:00,9845.265671538855,9868.439950824377,9756.795714176069,9887.530085752449,15916.985262004458,5122.8260744776,10794.159187526859
2025-02-20 02:05:00,9819.452235356277,9864.438913075457,9732.954974784228,9754.669231916185,52032.86342343297,22137.28245328695,29895.580970146024
2025-02-20 02:10:00,9825.880175937204,9893.328371224683,9811.047539406294,9870.8808799519,8250.099194144368,2621.697597333767,5628.401596810601
2025-02-20 02:15:00,9770.315139079674,9842.807624415927,9762.334242934046,9718.399995062211,11084.107498138628,3842.924850686392,7241.182647452237
2025-02-20 02:20:00,9789.645610775406,9865.894580695383,9760.806076517743,9839.30398120638,32369.32247474275,22551.186761041597,9818.135713701151
2025-02-20 02:25:00,9761.224375764355,9797.802808405335,9664.918881103262,9761.721852431097,48950.58863472637,33485.705623629525,15464.883011096848
2025-02-20 02:30:00,9747.964057498231,9822.500499391825,9745.861053528299,9720.730322411095,67571.15787998254,38955.92552390857,28615.232356073968
2025-02-20 02:35:00,9719.611781758125,9720.24514234585,9654.209268362063,9797.388200547124,105834.15653918096,63626.9445569904,42207.21198219056
2025-02-20 02:40:00,9810.600867262534,9857.402332589463,9750.90201361292,9807.223323001244,20589.848487456657,7334.038783180153,13255.809704276504
2025-02-20 02:45:00,9810.919847925663,9888.809172291836,9747.48457107585,9793.17129088002,72664.75570884219,39100.48579902635,33564.26990981584
2025-02-20 02:50:00,9760.015354179148,9821.507815651938,9738.710617821516,9804.380378839727,15641.691439398777,5658.618032756925,9983.073406641852
2025-02-20 02:55:00,9801.131610572711,9847.595161288285,9778.91074512687,9728.580835603632,54289.78200919107,24503.935374791046,29785.846634400023
2025-02-20 03:00:00,9742.28347728728,9805.086328984542,9700.329104869412,9619.181658745381,27105.41487658072,11875.912538475888,15229.50233810483
2025-02-20 03:05:00,9753.431747388115,9841.890106790885,9744.082321601296,9809.903140576664,34395.39290051871,18765.58238533917,15629.810515179539
2025-02-20 03:10:00,9658.83954655957,9713.545455901425,9651.63277641989,9618.451008608798,33641.23662694758,11164.76088003462,22476.47574691296
2025-02-20 03:15:00,9595.66175084278,9672.40652850524,9587.183076561361,9637.144872523791,4426.19240059238,1511.0349312325127,2915.1574693598677
2025-02-20 03:20:00,9606.066386174129,9700.277183436834,9551.0256265995,9608.283580213343,7157.228765714349,3893.3375549534553,3263.8912107608935
2025-02-20 03:25:00,9642.495787769782,9710.53017193476,9604.143545972205,9586.376970245494,24404.954399209204,13531.255283820115,10873.699115389089
2025-02-20 03:30:00,9651.722126996216,9707.057936609266,9623.383051208944,9681.028732832741,4075.3867141850337,1776.6769423438961,2298.709771841138
2025-02-20 03:35:00,9647.106273778536,9650.72258293545,9616.638842590386,9627.321496701059,50574.92116192113,18143.674632142607,32431.24652977852
2025-02-20 03:40:00,9633.547087652027,9669.622592313232,9613.578352778215,9581.65404335585,52657.0792013091,34460.47588220402,18196.60331910508
2025-02-20 03:45:00,9563.293386289124,9617.368333826627,9523.939923772054,9513.02410807283,30551.545510986438,9812.530696133188,20739.01481485325
2025-02-20 03:50:00,9529.829308841256,9605.801734363706,9510.47822144867,9447.261021106247,7178.64544272405,4213.507428887165,2965.138013836885
2025-02-20 03:55:00,9508.833247470733,9550.491901367504,9442.45721331792,9527.994729467018,87565.2001004172,31174.77753649256,56390.42256392464
2025-02-20 04:00:00,9560.044125652033,9651.82612044712,9548.196122756288,9515.331763691715,168925.0897495356,93744.90479887437,75180.18495066123
2025-02-20 04:05:00,9577.425160117877,9603.456003365285,9486.607984130405,9575.76241722041,25516.404229820506,14428.565612834826,11087.83861698568
2025-02-20 04:10:00,9493.955976922543,9564.644858654417,9485.42860628792,9485.329650107959,36700.12273999991,22816.60777961032,13883.514960389592
2025-02-20 04:15:00,9510.28956721154,9550.14066835383,9420.56372133064,9465.517183801732,26950.002114467454,12343.371355322623,14606.630759144831
2025-02-20 04:20:00,9492.929376198454,9539.063920764045,9413.82527305661,9420.645479031691,37435.29253073676,11556.970624993448,25878.321905743316
2025-02-20 04:25:00,9461.748805425575,9537.679532028356,9397.341534485053,9581.615482479654,19544.34457227918,12203.874837489133,7340.469734790047
2025-02-20 04:30:00,9491.632617282356,9519.748281674658,9405.040295774696,9489.329352749484,21278.144820260633,10163.02089663129,11115.123923629344
2025-02-20 04:35:00,9541.51112402471,9550.748457174133,9528.227547354516,9628.500267660307,54487.00982996948,34808.25947990302,19678.75035006646
2025-02-20 04:40:00,9586.894373217763,9636.770726585419,9569.991262052086,9642.735002703088,229951.60710969474,140361.07663989655,89590.53046979819
2025-02-20 04:45:00,9547.625613898641,9598.112943700131,9523.551028433123,9532.293783604615,5431.272684122254,2711.9578958257816,2719.314788296472
2025-02-20 04:50:00,9533.819156460973,9609.81969023853,9510.479268224943,9542.445577091536,19854.530872231317,13893.401829482927,5961.129042748389
2025-02-20 04:55:00,9550.563566617371,9643.043507936332,9520.875804906742,9557.81797327962,6765.148656846193,3279.9472317622203,3485.201425083973
2025-02-20 05:00:00,9598.103651717463,9603.41146891137,9542.8540014499,9686.607798552175,108231.19348984069,62622.76856650038,45608.42492334031
2025-02-20 05:05:00,9576.067642072276,9632.728226308936,9573.369813757161,9615.800359886516,12237.52134027696,6949.951818125045,5287.569522151915
2025-02-20 05:10:00,9568.13583424203,9633.321489432079,9531.559473091524,9529.515357795724,5202.003954591084,2638.5952265159976,2563.4087280750864
2025-02-20 05:15:00,9516.164831278142,9609.975312724338,9492.718416388127,9532.895145310327,41697.10574771671,22272.096884341496,19425.008863375217
2025-02-20 05:20:00,9460.199950726177,9549.370869712751,9402.811554139604,9498.244823191539,126034.51975775868,78071.26463334069,47963.25512441799
2025-02-20 05:25:00,9499.579254446136,9567.259079488858,9405.992313052398,9443.754072174466,42770.24239281045,22610.28792524828,20159.954467562166
2025-02-20 05:30:00,9564.947760568886,9614.8566451746,9515.434367333371,9588.580323913799,27032.574406037504,12977.239344351561,14055.335061685942
2025-02-20 05:35:00,9562.460390089202,9577.906051179587,9521.754407712046,9626.79131433427,33161.369984846686,18730.635756044114,14430.734228802572
2025-02-20 05:40:00,9611.39785405943,9648.322591242148,9576.004501863641,9570.190300040707,90657.20212423631,28484.82055604316,62172.38156819315
2025-02-20 05:45:00,9629.738132420303,9686.083880077636,9554.149578169694,9595.10388522217,9189.352262334194,3158.1740716220643,6031.178190712129
2025-02-20 05:50:00,9599.639434729052,9669.256057981469,9592.729524828823,9655.340022855307,19695.646410526155,6896.835375734506,12798.811034791648
2025-02-20 05:55:00,9617.945736203406,9679.058120849824,9525.635528930552,9600.910608026768,14006.96313154335,6587.573725831342,7419.389405712009
2025-02-20 06:00:00,9692.871291959858,9762.090296007558,9652.363049164956,9645.278886165393,6850.895774511447,4444.245255161163,2406.6505193502835
2025-02-20 06:05:00,9692.104293159087,9733.69820147696,9661.70009164372,9734.859704899733,15861.098269979162,8839.673013684262,7021.4252562949005
2025-02-20 06:10:00,9768.896951057299,9839.97811126095,9673.741240533107,9797.073099029076,66684.05154105222,45948.4717702675,20735.579770784723
2025-02-20 06:15:00,9641.913740952958,9655.773148868542,9551.677108239237,9646.4644305217,38816.55649535472,12265.115306490885,26551.441188863835
2025-02-20 06:20:00,9682.50149758035,9698.243919651673,9620.346214884054,9736.945362500888,41953.221389209786,24702.174975770406,17251.04641343938
2025-02-20 06:25:00,9687.683914572988,9703.458578172264,9685.890978596597,9745.59859613895,25501.06797528695,10855.310501765987,14645.757473520964
2025-02-20 06:30:00,9674.16923946721,9760.35302310596,9601.75469905238,9670.163025282927,37172.47260972151,11497.972681794237,25674.499927927274
2025-02-20 06:35:00,9679.575202799904,9686.934977137607,9647.09467191428,9775.128406515847,9891.28808859153,6235.1779586563,3656.1101299352295
2025-02-20 06:40:00,9584.34904642205,9661.168406501123,9547.134913818723,9660.227856373262,16163.164146813973,5900.806223274386,10262.357923539588
2025-02-20 06:45:00,9574.780421083087,9597.144321698615,9559.58121079775,9479.784311345096,26688.93227643366,10292.051990423037,16396.880286010623
2025-02-20 06:50:00,9592.834271414362,9637.769979283756,9542.619804948881,9543.425542798908,29071.565907286822,12680.62003176194,16390.94587552488
2025-02-20 06:55:00,9664.679518051082,9753.20378752729,9592.72089578466,9555.696154768459,30338.95638321632,18668.85978810093,11670.096595115388
2025-02-20 07:00:00,9640.601408186061,9697.089281002402,9614.281494490677,9624.949169009049,19180.79348430891,10546.29520982484,8634.498274484069
2025-02-20 07:05:00,9602.593645494073,9622.77039308028,9512.450938918138,9544.43946462256,15101.911419573926,6130.537190691763,8971.374228882163
2025-02-20 07:10:00,9579.463059867088,9606.677362252081,9560.80831468234,9540.459394768604,518021.1150441277,190318.7484781845,327702.3665659432
2025-02-20 07:15:00,9624.26631003033,9712.852544355745,9617.889045908263,9676.745901399703,54545.32426556387,18753.734923664186,35791.589341899686
2025-02-20 07:20:00,9641.048677806748,9682.229831550896,9578.925243114883,9556.45671587607,33294.49929384096,11983.576901331235,21310.92239250973
2025-02-20 07:25:00,9616.475563114114,9672.92287864649,9534.80103480992,9622.713566030541,17444.70602235033,11291.226598773936,6153.479423576393
2025-02-20 07:30:00,9642.11632930981,9686.463526744381,9550.214150242504,9648.078842537769,14027.587046953393,9385.484647537665,4642.102399415728
2025-02-20 07:35:00,9647.760706061632,9684.271507217141,9573.745882760722,9643.7863454064,19325.860615859343,13280.405253485029,6045.455362374314
2025-02-20 07:40:00,9695.45175752117,9717.099677557517,9676.094786971715,9701.791549531406,29520.164275486626,18712.618224959395,10807.546050527231
2025-02-20 07:45:00,9662.38769318239,9728.69017627688,9567.922279180893,9554.541836550203,3359.5571911927696,2200.362576488664,1159.1946147041053
2025-02-20 07:50:00,9647.52393848767,9716.816509908553,9558.821142248744,9608.472955634325,4585.298126092797,2872.420578376926,1712.877547715871
2025-02-20 07:55:00,9629.574326912425,9656.044591122361,9613.861998660208,9703.866534504858,11650.65418994972,7959.986840921568,3690.667349028153
2025-02-20 08:00:00,9560.072154487189,9635.502160389957,9506.651826245035,9502.86128480173,27095.946953696843,17294.269307480954,9801.677646215889
2025-02-20 08:05:00,9575.182817778357,9657.00612544951,9521.99100866085,9654.973333908176,17339.230164675617,8406.07738271098,8933.152781964636
2025-02-20 08:10:00,9588.638595843471,9676.918803463823,9546.20553530772,9521.19103746809,96579.44627676436,41461.72295793578,55117.723318828575
2025-02-20 08:15:00,9589.842615141657,9605.3026319125,9495.451584679531,9516.622218482855,5002.050528291671,2669.518113393202,2332.532414898469
2025-02-20 08:20:00,9579.553330960147,9608.6678623173,9573.841786952356,9533.96525126385,10390.576103063122,5644.92289179879,4745.653211264332
2025-02-20 08:25:00,9512.71818876048,9594.561178136073,9453.053572845442,9566.421429205693,100719.20152248886,53377.73377794612,47341.46774454274
2025-02-20 08:30:00,9493.662058514921,9512.510794421692,9474.171226383907,9467.73862551114,25112.457699334154,14632.791464434402,10479.666234899752
2025-02-20 08:35:00,9478.34334570851,9478.672098184416,9428.361083555048,9494.712775860677,53361.382159914276,30927.757186984334,22433.62497292994
2025-02-20 08:40:00,9441.26988296238,9523.487039537778,9367.652452310427,9444.746013232956,171312.8923445034,57368.869693382454,113944.02265112095
2025-02-20 08:45:00,9434.600300290154,9465.399500301924,9411.322612577518,9432.031155662444,11005.996967610485,4558.782785529909,6447.2141820805755
2025-02-20 08:50:00,9454.604051995357,9493.793151802565,9417.41346437465,9514.835462400797,19944.0406260606,13082.175279547688,6861.865346512912
2025-02-20 08:55:00,9544.715216722563,9587.31652839293,9453.967111660982,9581.53481187913,16773.79454533476,8990.98907198516,7782.805473349601
2025-02-20 09:00:00,9554.001165777427,9635.045331014167,9481.249287218458,9499.404673387127,3119.4344411704706,1345.7548356764994,1773.6796054939712
2025-02-20 09:05:00,9567.259749560064,9599.586768706678,9512.465834851864,9554.077463230007,16148.83510364453,10338.217128927481,5810.617974717048
2025-02-20 09:10:00,9564.655258467876,9649.998753490698,9543.42197364136,9648.032262680277,53160.035859275304,21243.649491939763,31916.38636733554
2025-02-20 09:15:00,9473.84979802269,9532.297685306577,9433.556999693239,9488.987199981511,37819.85626913724,17536.308903164972,20283.54736597227
2025-02-20 09:20:00,9473.541240634646,9523.493965892369,9400.21022234665,9402.118036007927,40908.09193928314,16792.849821075593,24115.24211820755
2025-02-20 09:25:00,9477.34156164775,9508.201160662496,9399.57589147481,9409.24501907175,15130.850520211368,9812.961335102402,5317.889185108967
2025-02-20 09:30:00,9595.014230049204,9618.398401987679,9571.544230529858,9637.719014561726,11428.925712847315,6758.1006334338945,4670.82507941342
2025-02-20 09:35:00,9586.745200500305,9646.57209331158,9523.27517505373,9620.415638395754,78374.63900271269,37940.399204503505,40434.239798209186
2025-02-20 09:40:00,9602.158162704556,9645.069646773078,9593.035825141566,9557.922672813856,13395.617144150525,9014.18314923312,4381.433994917405
2025-02-20 09:45:00,9601.45183900674,9688.87459518681,9599.223120486162,9637.343514790791,29557.181994221803,19832.2162655105,9724.965728711304
2025-02-20 09:50:00,9546.306954723097,9593.240295671603,9493.92885781166,9622.64839611356,25934.636754133833,15161.648264239586,10772.988489894247
2025-02-20 09:55:00,9601.810272329674,9650.95184921475,9580.265744432338,9671.800692240973,95008.06068102398,62401.05229824392,32607.008382780063
2025-02-20 10:00:00,9638.870044943687,9679.037460459413,9631.263816802433,9716.187182508133,58186.71585033903,34199.66401138176,23987.051838957268
2025-02-20 10:05:00,9677.957202642914,9754.341737708028,9607.324730868142,9704.837185600947,6031.441882720965,3325.0419124633663,2706.3999702575984
2025-02-20 10:10:00,9634.919934022559,9675.852850608731,9586.940481141846,9626.361243358511,6717.335374466743,3145.8168728570636,3571.5185016096793
2025-02-20 10:15:00,9703.462480364818,9729.5979802544,9626.196039366696,9683.935228565297,39297.249890550156,16087.818798741866,23209.431091808292
2025-02-20 10:20:00,9636.418780658532,9719.487685724027,9572.438333252854,9635.581043958702,20653.960104554924,6694.009264270616,13959.95084028431
2025-02-20 10:25:00,9665.658426137896,9723.345803405855,9595.117973468583,9623.321715966813,13972.246050756325,8667.654733848989,5304.591316907336
2025-02-20 10:30:00,9772.485971363965,9830.291224610075,9742.449201675321,9754.92976263951,60817.1976470155,21217.005787012087,39600.19186000341
2025-02-20 10:35:00,9725.06320825377,9784.466053990513,9699.459467794024,9787.066309005204,26567.910174602734,12331.22175880729,14236.688415795443
2025-02-20 10:40:00,9698.499308499207,9768.21597650815,9640.223461244403,9620.471438185921,23212.759545717163,9142.430902305176,14070.328643411987
2025-02-20 10:45:00,9704.301501907024,9734.682563495873,9684.884927751325,9629.545884242174,48041.89111073778,23149.010195625422,24892.880915112357
2025-02-20 10:50:00,9680.842534325147,9684.118954572223,9601.903771405003,9721.04371433171,15136.903854529653,6448.223109091806,8688.680745437847
2025-02-20 10:55:00,9606.751976079142,9684.623650579657,9556.516332412893,9589.93185389828,105716.78793206441,66800.0637368475,38916.72419521691
2025-02-20 11:00:00,9611.005988745268,9623.395061193627,9589.189972753475,9518.46915553919,10016.13304768961,6923.866559817145,3092.2664878724645
2025-02-20 11:05:00,9560.918052571702,9629.930646133691,9501.14623018793,9557.985998358728,42485.96505367588,28746.934835844208,13739.03021783167
2025-02-20 11:10:00,9584.514036475066,9592.403557793581,9493.93695379627,9574.732005501099,92395.43380000776,50720.28559167854,41675.148208329214
2025-02-20 11:15:00,9541.411315486268,9577.22098039348,9533.578319953918,9520.845543976644,5556.393416807103,3843.4163297531263,1712.9770870539764
2025-02-20 11:20:00,9616.308264969297,9622.369046131591,9605.79329276106,9649.278067618263,15625.58359750706,7192.285237586879,8433.298359920182
2025-02-20 11:25:00,9579.609870252507,9629.635903449933,9498.773372050531,9515.752403103643,69023.85116347976,35132.793575406155,33891.05758807361
2025-02-20 11:30:00,9565.14171284217,9627.615075085994,9554.658912996396,9565.762749508833,70069.61646354652,28219.832628912525,41849.783834634
2025-02-20 11:35:00,9605.005264363344,9621.471426598371,9601.223258064127,9594.873304756402,18555.182324497877,12231.446540649593,6323.735783848284
2025-02-20 11:40:00,9546.853473694455,9582.33221789455,9513.637050931775,9548.659033236865,10565.28500816829,3929.056735798031,6636.228272370259
2025-02-20 11:45:00,9558.665792375832,9647.584276393336,9514.054936602826,9475.87884949679,57293.11980777673,31178.6287224287,26114.491085348032
2025-02-20 11:50:00,9622.094362610627,9664.661460908626,9567.301881569612,9596.949478009645,71937.22211441725,44585.37003683898,27351.852077578274
2025-02-20 11:55:00,9545.719795200574,9622.328355529478,9497.29433647959,9546.663350991668,6872.867217438176,3698.6987765791428,3174.1684408590336
2025-02-20 12:00:00,9555.486682571373,9644.083697408434,9468.22745329928,9581.341901060321,6608.330645055156,2190.7282680442404,4417.602377010916
2025-02-20 12:05:00,9568.858764136981,9662.092540003323,9495.305999245531,9657.198301051423,27591.32475937064,15025.649189679654,12565.675569690986
2025-02-20 12:10:00,9607.22141320644,9693.525198641779,9512.704583639974,9645.936036297604,41330.69128818349,25080.7748487507,16249.916439432785
2025-02-20 12:15:00,9548.763838564617,9579.072123857024,9503.268235404797,9570.781149083488,16332.80457219876,6126.945616340085,10205.858955858675
2025-02-20 12:20:00,9486.67507316141,9577.991235213874,9478.674997085502,9546.985414251805,43446.85821319266,25841.371960954075,17605.486252238585
2025-02-20 12:25:00,9512.38119086965,9589.659323041022,9421.487473717356,9497.930816240341,10827.704859037425,7053.5035052119665,3774.2013538254587
2025-02-20 12:30:00,9527.457586086937,9607.219134739265,9527.065706361089,9601.482509441223,2657.9392963670584,1846.1605078527357,811.7787885143227
2025-02-20 12:35:00,9540.343131881988,9541.790686635328,9466.300909128884,9593.734364258844,14416.071327939273,6689.398836540363,7726.67249139891
2025-02-20 12:40:00,9557.823340175313,9649.027804974572,9554.833458936937,9536.51523440397,23464.223750387653,7275.433435044033,16188.79031534362
2025-02-20 12:45:00,9526.281341730335,9600.404405546666,9453.765936315685,9617.922033194904,16716.642183146527,7817.230133554387,8899.41204959214
2025-02-20 12:50:00,9538.296540173573,9611.547557322643,9448.833142725105,9559.611548012852,6914.643833023816,3900.4892952540395,3014.1545377697767
2025-02-20 12:55:00,9553.227430618015,9561.015673575823,9516.04050911688,9657.977087501053,3584.4166643126296,2353.3344776272024,1231.0821866854271
2025-02-20 13:00:00,9520.060945552126,9542.20161240249,9497.12094485865,9534.49251324406,13172.82396250342,8894.84817294277,4277.975789560651
2025-02-20 13:05:00,9609.82438693046,9702.296043092967,9588.079357749839,9582.824150592112,54049.51077309224,35879.70375198117,18169.807021111068
2025-02-20 13:10:00,9633.552625162696,9681.785614646207,9586.182747146277,9596.582101935268,77357.85787606276,43566.700791098134,33791.15708496462
2025-02-20 13:15:00,9577.133555761002,9615.236949529888,9560.767476117093,9560.098542873175,72237.41356878025,41392.70378946847,30844.70977931178
2025-02-20 13:20:00,9609.530777098593,9690.245148431739,9544.865973703978,9582.081395457419,9740.91626750795,2931.563066637786,6809.353200870164
2025-02-20 13:25:00,9563.660562636685,9572.013503376544,9528.432593492027,9624.456205646551,6948.58747134675,3095.5435857596117,3853.0438855871384
2025-02-20 13:30:00,9602.2539786143,9642.289809960203,9571.228184524727,9600.86288833925,36193.49244640111,23986.965466660946,12206.526979740167
2025-02-20 13:35:00,9658.839849052805,9695.128185165886,9614.285013995413,9580.891916517703,41568.58578568754,23937.14814939228,17631.437636295257
2025-02-20 13:40:00,9620.171537638167,9653.827841197297,9567.973689161676,9630.41722792288,32865.199310489574,16010.883291380054,16854.31601910952
2025-02-20 13:45:00,9667.472772884912,9697.218836764352,9653.75170342456,9673.539742519464,2939.329360863652,1004.371681862217,1934.9576790014348
2025-02-20 13:50:00,9688.392262023825,9708.745147881926,9619.821371052292,9665.691989769528,9256.815917584907,3689.087988870249,5567.7279287146575
2025-02-20 13:55:00,9729.183307715071,9746.00611669686,9643.279765855128,9742.200566882906,21382.138644343286,11160.813678439672,10221.324965903614
2025-02-20 14:00:00,9822.427459170982,9885.33088544951,9795.122395981134,9820.261150635113,35854.27890274086,23627.991504545767,12226.28739819509
2025-02-20 14:05:00,9811.358167072995,9901.56328791357,9793.65936959369,9842.448662139084,47444.09562126372,16051.52075973822,31392.5748615255
2025-02-20 14:10:00,9775.363425529767,9825.10552314973,9701.021256490365,9803.466565968036,25444.465234647527,9198.229594014196,16246.235640633331
2025-02-20 14:15:00,9732.864327763109,9761.865786674267,9715.000460804162,9750.622077733835,30662.135669465333,17232.182507167174,13429.95316229816
2025-02-20 14:20:00,9694.136760092073,9709.565967326898,9690.137428425893,9631.180326278074,23977.36305910993,10014.382880070925,13962.980179039007
2025-02-20 14:25:00,9691.369001190596,9771.821257936745,9631.355855688445,9794.04986635121,43722.554718530344,16084.719739682472,27637.834978847874
2025-02-20 14:30:00,9708.86928645788,9803.190180349187,9685.592134836363,9633.334977431628,30117.619697721082,11184.912524073006,18932.707173648076
2025-02-20 14:35:00,9723.271947403831,9757.221276607599,9706.56635410976,9717.014575762334,23523.087391594738,11692.039804568472,11831.047587026265
2025-02-20 14:40:00,9764.458913002143,9792.868647762387,9668.610716598529,9711.02616554082,16842.00261510271,8985.169699256105,7856.832915846604
2025-02-20 14:45:00,9766.070141088609,9824.812364769847,9737.566402092514,9785.423472520422,23891.820122355417,15810.167951485128,8081.652170870289
2025-02-20 14:50:00,9838.02332685262,9914.300372858668,9749.142365216332,9844.831520598742,35760.2199086494,18306.617647775387,17453.602260874013
2025-02-20 14:55:00,9825.988628690277,9870.736456381803,9808.47687301987,9817.697160548341,28781.134197732245,16592.595345854985,12188.53885187726
2025-02-20 15:00:00,9960.612984048264,10023.372132022316,9879.037841495667,10036.202720540898,32235.59056996799,12000.484528161202,20235.106041806786
2025-02-20 15:05:00,9992.769196885885,10064.37229143589,9942.603609577343,10048.153916166091,84349.3060872102,49376.743874831,34972.562212379205
2025-02-20 15:10:00,9950.9415856724,10046.529563113445,9943.120666108274,9934.666057317996,28714.684408039073,16065.217995928017,12649.466412111056
2025-02-20 15:15:00,9898.654736367263,9914.991211901564,9826.037681221773,9938.45399227667,11510.345049775524,4448.43556832584,7061.909481449684
2025-02-20 15:20:00,9923.523741132469,10022.499229697129,9834.998628300047,10001.159449562174,53295.47906402947,30258.56078912631,23036.918274903157
2025-02-20 15:25:00,9913.428402229378,9952.304571471295,9897.267829608996,9968.018928207675,5618.396951941696,2160.817588459654,3457.579363482042
2025-02-20 15:30:00,9949.810708956293,10021.767754204486,9877.615853321186,9943.033963254074,7469.524483405446,4014.3548346471403,3455.1696487583054
2025-02-20 15:35:00,9974.348813951503,10031.44342067174,9929.957723293872,9895.037734401505,30817.785842710644,17490.322535809002,13327.463306901642
2025-02-20 15:40:00,9971.714143939995,10020.243347256383,9896.54033732561,9987.900624466443,36915.864422588376,21313.013206712123,15602.851215876253
2025-02-20 15:45:00,9930.491390877078,9999.8137052708,9859.59483744547,9963.689536774484,6341.995696305747,4209.224636066204,2132.7710602395427
2025-02-20 15:50:00,9856.26855339998,9895.275115688437,9853.646763249722,9818.340799137832,15020.669812235354,10201.061721716806,4819.608090518548
2025-02-20 15:55:00,9835.249323851913,9847.65255493865,9817.671664370371,9836.358015464857,12015.060310762781,7498.348997932383,4516.711312830398
2025-02-20 16:00:00,9878.347327098387,9926.641913542304,9831.817620036281,9874.253354277522,13538.91861221539,8820.595257672356,4718.323354543034
2025-02-20 16:05:00,9889.909623656482,9941.526631578483,9797.578003802653,9958.531287515985,56590.577568204855,17414.706334005983,39175.87123419887
2025-02-20 16:10:00,9829.29739493812,9849.142958042585,9795.673977564546,9920.40594746523,44645.351160911574,19870.183375925284,24775.16778498629
2025-02-20 16:15:00,9838.791558794223,9930.845197047132,9776.9180088848,9896.60500984506,21609.27328186583,6826.1292598780055,14783.144021987824
2025-02-20 16:20:00,9858.730724865765,9881.156936333271,9857.53942093402,9854.51337265369,12759.58551071726,4975.449078778728,7784.136431938531
2025-02-20 16:25:00,9816.148035624865,9856.318422062786,9746.342764284635,9872.478798539521,5712.147518648513,2585.8305128647935,3126.3170057837197
2025-02-20 16:30:00,9824.674592412195,9839.895929991731,9765.425098026619,9856.545257420583,91142.99618233377,58972.27141733483,32170.724764998937
2025-02-20 16:35:00,9828.516468457303,9881.17733006523,9758.203777971694,9824.835709857562,39819.57483085906,20097.00450131829,19722.570329540773
2025-02-20 16:40:00,9773.33080812822,9803.397249258054,9684.91533372645,9875.578920498941,10865.315124732511,6079.626454400262,4785.688670332249
